tempo,key,mode,loudness,time_signature,duration_ms,danceability,acousticness,speechiness,liveness,energy,instrumentalness,valence
169.903,9.0,1.0,-5.338,4.0,310767.0,0.492,0.603,0.0325,0.0956,0.616,0.0,0.165
90.035,0.0,1.0,-4.259,4.0,271880.0,0.642,0.103,0.0257,0.179,0.616,0.0,0.317
180.043,6.0,1.0,-6.247,4.0,262693.0,0.39,0.0241,0.0335,0.196,0.654,0.0,0.304
80.995,7.0,1.0,-7.903,4.0,334680.0,0.445,0.0207,0.0336,0.118,0.687,0.0,0.45
130.015,2.0,0.0,-5.164,4.0,315560.0,0.578,0.0763,0.037,0.159,0.84,0.0,0.405
72.17,0.0,1.0,-25.832,4.0,250728.0,0.467,0.991,0.0553,0.102,0.0781,0.946,0.0965
121.933,5.0,0.0,-3.806,4.0,289907.0,0.618,0.357,0.0432,0.111,0.903,0.0,0.469
167.89,10.0,1.0,-4.497,4.0,348827.0,0.384,0.00144,0.0486,0.272,0.849,0.0,0.476
78.996,7.0,1.0,-4.039,4.0,292120.0,0.552,0.0964,0.0335,0.14,0.738,0.0,0.45
156.07,3.0,1.0,-3.803,4.0,348600.0,0.46,0.798,0.0334,0.13,0.7,0.0,0.365
145.867,5.0,1.0,-5.227,4.0,252227.0,0.511,0.367,0.0307,0.217,0.62,0.0,0.416
104.012,2.0,0.0,-3.855,4.0,217520.0,0.496,0.407,0.0379,0.358,0.852,0.0,0.578
131.744,10.0,1.0,-4.689,4.0,263720.0,0.275,0.0521,0.0467,0.331,0.782,2.25e-06,0.154
102.988,1.0,1.0,-3.438,4.0,341764.0,0.582,0.0151,0.0281,0.0411,0.71,0.0,0.5
141.901,5.0,1.0,-5.497,4.0,272900.0,0.513,0.0765,0.0358,0.0925,0.671,0.0,0.374
126.68,4.0,1.0,-18.604,3.0,247472.0,0.423,0.991,0.0433,0.0802,0.067,0.000362,0.438
95.39,0.0,1.0,-4.209,4.0,174000.0,0.548,0.122,0.0465,0.335,0.816,0.0,0.557
97.537,1.0,1.0,-6.361,4.0,177438.0,0.758,0.18,0.0421,0.107,0.583,5.12e-05,0.797
91.97,9.0,1.0,-7.621,4.0,197437.0,0.752,0.535,0.253,0.104,0.505,2.55e-06,0.419
178.765,8.0,1.0,-6.658,3.0,228482.0,0.597,0.223,0.0418,0.382,0.45,0.0,0.537
73.997,9.0,1.0,-6.657,4.0,160612.0,0.711,0.594,0.035,0.0903,0.411,0.0,0.791
116.967,9.0,0.0,-6.049,4.0,190800.0,0.759,0.0392,0.029,0.0828,0.548,0.0,0.749
92.979,5.0,0.0,-8.114,4.0,197867.0,0.64,0.124,0.186,0.0801,0.647,0.0,0.546
100.015,5.0,1.0,-2.749,4.0,214290.0,0.687,0.191,0.0452,0.167,0.792,0.0,0.671
180.042,11.0,0.0,-6.589,4.0,239000.0,0.259,0.102,0.0386,0.106,0.437,1.32e-06,0.0951
95.012,5.0,0.0,-6.633,4.0,253520.0,0.489,0.27,0.0292,0.105,0.597,0.0,0.324
99.907,0.0,1.0,-5.536,4.0,219387.0,0.666,0.0333,0.0736,0.0535,0.814,7.02e-06,0.478
136.041,6.0,1.0,-7.05,4.0,201661.0,0.752,0.297,0.0705,0.0936,0.488,9.11e-06,0.533
125.983,6.0,1.0,-5.298,4.0,176658.0,0.527,0.0166,0.0433,0.249,0.835,0.0,0.654
138.113,0.0,0.0,-5.672,4.0,192120.0,0.73,0.109,0.0369,0.0657,0.703,0.0,0.595
99.933,2.0,1.0,-5.231,4.0,230333.0,0.647,0.0598,0.0762,0.119,0.823,0.0,0.396
86.704,11.0,1.0,-4.421,4.0,187427.0,0.655,0.0352,0.0493,0.064,0.699,0.0,0.802
120.001,8.0,1.0,-7.747,4.0,226600.0,0.672,0.859,0.0353,0.115,0.52,0.0,0.37
147.917,0.0,1.0,-6.131,4.0,200400.0,0.514,0.126,0.0492,0.0978,0.727,0.0,0.37
130.993,1.0,1.0,-6.829,4.0,237933.0,0.574,0.22,0.0274,0.0986,0.329,0.0,0.356
110.076,7.0,1.0,-11.856,4.0,219040.0,0.709,0.811,0.0327,0.175,0.22,0.0,0.53
124.959,0.0,1.0,-6.825,4.0,235545.0,0.851,0.568,0.0505,0.13,0.541,0.0,0.448
95.05,8.0,1.0,-6.312,3.0,263400.0,0.599,0.163,0.0232,0.106,0.448,0.0,0.168
89.99,9.0,1.0,-3.293,4.0,210960.0,0.646,0.0319,0.0976,0.267,0.795,0.0,0.796
103.019,11.0,0.0,-6.769,4.0,247160.0,0.617,0.0498,0.0317,0.164,0.635,1.44e-05,0.446
124.99,4.0,1.0,-2.494,4.0,199987.0,0.726,0.009,0.0737,0.0596,0.787,0.0,0.888
104.988,2.0,1.0,-4.333,4.0,217307.0,0.765,0.184,0.03,0.132,0.523,3.56e-05,0.394
99.988,8.0,1.0,-5.371,4.0,205947.0,0.649,0.0863,0.0349,0.135,0.716,2.63e-05,0.163
117.965,1.0,1.0,-4.1,4.0,196613.0,0.73,0.39,0.0451,0.213,0.861,0.0,0.704
123.007,6.0,1.0,-3.85,4.0,201254.0,0.695,0.0786,0.0329,0.0587,0.743,0.0,0.634
102.863,11.0,0.0,-6.996,4.0,272987.0,0.365,0.00173,0.0586,0.988,0.86,0.00112,0.143
137.958,1.0,0.0,-5.065,4.0,181027.0,0.842,0.0427,0.0588,0.106,0.734,0.0,0.952
109.986,4.0,1.0,-18.717,4.0,187932.0,0.522,0.894,0.0357,0.0941,0.128,0.026,0.124
95.01,8.0,1.0,-5.599,4.0,244960.0,0.748,0.414,0.0338,0.111,0.524,0.0,0.661
102.061,6.0,1.0,-4.856,4.0,207905.0,0.601,0.0945,0.0486,0.12,0.724,1.68e-06,0.508
99.962,4.0,1.0,-4.238,4.0,181880.0,0.728,0.378,0.0645,0.105,0.616,0.0,0.508
114.988,0.0,1.0,-7.223,4.0,269667.0,0.856,0.00801,0.0824,0.0344,0.609,8.15e-05,0.928
117.97,0.0,1.0,-8.418,4.0,247160.0,0.731,0.0586,0.0533,0.14,0.445,1.96e-05,0.106
121.07,3.0,1.0,-5.802,4.0,245493.0,0.6,0.225,0.0477,0.119,0.663,0.0,0.286
124.944,11.0,1.0,-4.275,4.0,202747.0,0.584,0.117,0.0456,0.0939,0.7,0.0,0.438
134.002,11.0,0.0,-4.808,4.0,211560.0,0.714,0.127,0.0504,0.359,0.8,0.0,0.589
145.867,1.0,0.0,-4.721,4.0,217867.0,0.498,0.511,0.032,0.107,0.59,0.0,0.0784
92.987,0.0,0.0,-5.946,4.0,269187.0,0.773,0.428,0.118,0.0679,0.819,0.0,0.585
136.041,6.0,1.0,-7.05,4.0,201661.0,0.752,0.297,0.0705,0.0936,0.488,9.11e-06,0.533
90.03,0.0,1.0,-6.181,4.0,198082.0,0.677,0.321,0.119,0.42,0.696,0.0,0.464
186.003,7.0,1.0,-7.015,4.0,230453.0,0.679,0.141,0.276,0.137,0.587,6.35e-06,0.486
134.504,3.0,0.0,-6.596,4.0,260707.0,0.501,0.224,0.0285,0.185,0.565,0.000352,0.469
160.139,8.0,1.0,-5.767,4.0,256613.0,0.23,0.568,0.0317,0.176,0.492,8.18e-06,0.262
82.346,10.0,1.0,-7.161,4.0,244602.0,0.402,0.07,0.0313,0.121,0.64,0.0,0.296
168.964,0.0,1.0,-10.357,4.0,232760.0,0.27,0.834,0.0356,0.146,0.275,0.0,0.231
126.005,4.0,0.0,-5.623,4.0,156205.0,0.712,0.0134,0.0581,0.196,0.867,0.00939,0.544
152.717,10.0,1.0,-4.849,3.0,290840.0,0.277,0.208,0.0387,0.119,0.724,2.91e-06,0.13
68.534,7.0,1.0,-7.582,4.0,221307.0,0.359,0.492,0.0919,0.118,0.543,1.58e-05,0.453
99.195,4.0,1.0,-11.729,1.0,280000.0,0.428,0.732,0.0312,0.117,0.276,5.33e-06,0.0382
119.997,2.0,1.0,-4.687,4.0,160880.0,0.708,0.00772,0.0674,0.107,0.782,0.0,0.484
78.99,2.0,1.0,-6.878,4.0,194827.0,0.674,0.43,0.0367,0.108,0.676,3.13e-05,0.919
103.014,6.0,0.0,-2.278,4.0,203808.0,0.695,0.0561,0.0753,0.213,0.884,0.0,0.914
144.015,0.0,1.0,-4.771,4.0,172325.0,0.737,0.468,0.0878,0.0931,0.802,0.0,0.682
120.033,2.0,1.0,-15.884,4.0,130926.0,0.695,0.685,0.0461,0.105,0.253,0.14,0.264
98.922,8.0,0.0,-17.147,4.0,135764.0,0.775,0.76,0.0401,0.09,0.171,0.0889,0.465
112.046,4.0,0.0,-21.46,4.0,122143.0,0.762,0.883,0.207,0.125,0.106,0.0153,0.103
75.994,11.0,1.0,-19.147,4.0,101069.0,0.803,0.563,0.0515,0.13,0.0668,0.000466,0.746
71.884,9.0,0.0,-12.603,3.0,183624.0,0.45,0.818,0.0441,0.135,0.329,0.00109,0.266
136.969,6.0,0.0,-16.015,4.0,154174.0,0.815,0.00433,0.0775,0.11,0.229,0.914,0.471
89.792,0.0,1.0,-7.355,4.0,207520.0,0.522,0.536,0.0288,0.135,0.385,0.0,0.236
93.009,9.0,1.0,-16.622,4.0,105598.0,0.781,0.86,0.0432,0.108,0.162,0.0966,0.441
90.006,9.0,0.0,-11.145,4.0,109500.0,0.782,0.856,0.038,0.154,0.394,0.229,0.509
109.916,9.0,1.0,-17.144,4.0,123477.0,0.868,0.687,0.0492,0.147,0.127,0.00189,0.372
68.051,3.0,0.0,-15.129,4.0,116029.0,0.796,0.873,0.276,0.0986,0.133,0.0726,0.498
142.989,2.0,0.0,-16.831,4.0,147705.0,0.715,0.54,0.0486,0.185,0.143,0.479,0.314
109.986,4.0,1.0,-18.717,4.0,187932.0,0.522,0.894,0.0357,0.0941,0.128,0.026,0.124
139.965,0.0,0.0,-13.086,4.0,140571.0,0.732,0.747,0.111,0.143,0.304,6.13e-05,0.185
75.801,1.0,1.0,-10.086,4.0,208687.0,0.464,0.866,0.129,0.109,0.473,0.0,0.604
81.92,1.0,1.0,-15.525,1.0,120765.0,0.55,0.896,0.649,0.12,0.175,0.0146,0.229
120.039,6.0,1.0,-18.049,4.0,98641.0,0.811,0.648,0.0373,0.115,0.0923,0.228,0.429
90.059,4.0,1.0,-15.793,4.0,128007.0,0.758,0.878,0.0296,0.116,0.194,0.000112,0.392
143.874,10.0,1.0,-8.761,4.0,242014.0,0.585,0.721,0.0601,0.105,0.436,1.31e-05,0.132
80.027,8.0,1.0,-6.695,4.0,96750.0,0.715,0.737,0.0299,0.129,0.41,0.868,0.22
74.953,11.0,1.0,-8.284,4.0,197732.0,0.629,0.768,0.029,0.103,0.328,2.5e-05,0.389
203.935,1.0,0.0,-20.301,4.0,131783.0,0.613,0.551,0.121,0.16,0.0737,0.00013,0.235
90.024,5.0,1.0,-10.554,4.0,117333.0,0.842,0.758,0.0366,0.111,0.293,0.15,0.496
94.999,5.0,0.0,-16.146,4.0,101072.0,0.864,0.929,0.0398,0.116,0.122,0.302,0.442
72.988,0.0,0.0,-13.96,4.0,197260.0,0.472,0.72,0.0389,0.121,0.266,0.00424,0.203
121.026,3.0,0.0,-16.475,4.0,126947.0,0.774,0.382,0.0862,0.131,0.305,0.00763,0.353
84.96,0.0,1.0,-7.278,4.0,115934.0,0.788,0.292,0.0356,0.111,0.447,0.907,0.289
150.009,9.0,0.0,-9.879,4.0,290000.0,0.52,0.437,0.103,0.754,0.608,2.22e-05,0.586
115.284,4.0,0.0,-10.109,4.0,200186.0,0.351,0.934,0.0333,0.095,0.296,0.0,0.12
80.006,1.0,0.0,-6.604,4.0,102000.0,0.748,0.463,0.0623,0.0953,0.349,0.223,0.139
77.355,6.0,0.0,-5.726,4.0,208827.0,0.311,0.701,0.0365,0.0726,0.485,0.0,0.225
84.98,6.0,1.0,-7.268,4.0,91059.0,0.723,0.318,0.0341,0.102,0.222,0.512,0.546
79.859,11.0,0.0,-7.071,4.0,149297.0,0.631,0.864,0.0398,0.116,0.239,0.0,0.0927
118.917,1.0,0.0,-16.541,4.0,179080.0,0.498,0.72,0.188,0.144,0.235,0.0,0.0895
115.129,1.0,0.0,-7.356,4.0,246735.0,0.584,0.476,0.0461,0.18,0.408,0.0,0.333
95.034,1.0,0.0,-7.867,4.0,106211.0,0.839,0.825,0.0713,0.0999,0.304,0.0946,0.183
63.473,4.0,1.0,-8.97,4.0,247696.0,0.281,0.926,0.0421,0.099,0.139,0.0,0.0467
91.98,0.0,1.0,-4.415,4.0,93913.0,0.737,0.791,0.0243,0.129,0.579,0.565,0.334
150.073,1.0,0.0,-5.714,4.0,169354.0,0.652,0.74,0.0318,0.124,0.557,0.0,0.483
82.695,10.0,0.0,-4.078,4.0,187973.0,0.444,0.106,0.341,0.107,0.819,0.0,0.747
156.451,7.0,1.0,-6.584,4.0,110377.0,0.455,0.862,0.0481,0.156,0.584,0.903,0.227
84.394,7.0,1.0,-11.144,4.0,193668.0,0.596,0.63,0.115,0.0554,0.366,7.04e-06,0.229
180.042,11.0,0.0,-6.589,4.0,239000.0,0.259,0.102,0.0386,0.106,0.437,1.32e-06,0.0951
124.148,4.0,1.0,-9.389,4.0,169266.0,0.667,0.785,0.05,0.0906,0.373,0.0,0.0823
80.025,10.0,1.0,-7.503,4.0,229526.0,0.689,0.369,0.0815,0.0649,0.481,1.03e-06,0.283
133.975,8.0,1.0,-5.572,4.0,218893.0,0.723,0.388,0.0392,0.087,0.504,7.4e-05,0.551
144.026,8.0,0.0,-8.765,4.0,173333.0,0.726,0.731,0.135,0.696,0.431,0.0,0.348
79.338,1.0,1.0,-11.327,4.0,237794.0,0.349,0.827,0.0522,0.0808,0.446,0.00722,0.141
95.971,11.0,0.0,-6.972,4.0,212607.0,0.732,0.374,0.0287,0.194,0.463,0.0,0.397
77.599,0.0,0.0,-6.585,3.0,177323.0,0.376,0.0902,0.0328,0.0912,0.43,0.0,0.129
144.89,5.0,0.0,-8.57,5.0,183103.0,0.39,0.8,0.0276,0.107,0.448,0.182,0.077
75.089,7.0,1.0,-7.335,4.0,252867.0,0.509,0.385,0.0572,0.104,0.538,0.0,0.244
122.863,0.0,0.0,-4.581,4.0,212459.0,0.707,0.259,0.0563,0.138,0.629,1.6e-05,0.457
85.024,1.0,1.0,-5.44,4.0,226330.0,0.512,0.0724,0.0251,0.0675,0.526,0.0,0.249
111.881,3.0,1.0,-4.858,4.0,215107.0,0.459,0.604,0.0573,0.0885,0.575,0.0,0.183
69.217,0.0,1.0,-12.148,4.0,202496.0,0.52,0.922,0.0407,0.0883,0.119,0.0,0.355
110.028,4.0,1.0,-4.828,4.0,231387.0,0.739,0.0136,0.0394,0.37,0.756,0.0,0.523
145.879,0.0,1.0,-8.554,4.0,185200.0,0.5,0.746,0.0323,0.188,0.292,0.0,0.37
190.028,8.0,1.0,-4.969,3.0,249587.0,0.432,0.262,0.0285,0.258,0.652,0.0,0.507
103.993,1.0,0.0,-5.258,4.0,172758.0,0.744,0.142,0.291,0.11,0.736,1.1e-05,0.77
67.443,1.0,1.0,-1.87,3.0,209829.0,0.581,0.27,0.369,0.179,0.585,6.48e-05,0.63
126.038,1.0,1.0,-5.291,4.0,275714.0,0.492,0.0417,0.183,0.0688,0.742,0.0,0.677
87.908,2.0,1.0,-6.343,4.0,268867.0,0.589,0.0534,0.0868,0.308,0.731,0.0,0.191
100.1,3.0,1.0,-8.144,4.0,209880.0,0.528,0.126,0.0324,0.101,0.511,0.0,0.351
100.015,5.0,1.0,-2.749,4.0,214290.0,0.687,0.191,0.0452,0.167,0.792,0.0,0.671
94.033,10.0,0.0,-6.415,4.0,311082.0,0.648,0.453,0.123,0.283,0.639,0.0,0.44
127.087,10.0,0.0,-8.756,4.0,159382.0,0.784,0.123,0.0364,0.0887,0.43,0.0,0.236
149.875,10.0,1.0,-4.819,3.0,197411.0,0.458,0.0965,0.0269,0.156,0.561,0.0,0.206
133.862,0.0,0.0,-16.004,4.0,118596.0,0.804,0.582,0.337,0.114,0.227,4.18e-05,0.457
159.965,11.0,1.0,-6.844,4.0,135079.0,0.609,0.0134,0.0771,0.452,0.654,2.67e-06,0.342
64.934,11.0,1.0,-10.068,4.0,121887.0,0.669,0.883,0.029,0.0984,0.308,0.0,0.52
110.061,7.0,1.0,-12.389,4.0,97907.0,0.841,0.791,0.358,0.0872,0.406,0.0,0.384
124.944,11.0,1.0,-4.275,4.0,202747.0,0.584,0.117,0.0456,0.0939,0.7,0.0,0.438
91.873,5.0,1.0,-8.237,4.0,201000.0,0.681,0.64,0.0432,0.169,0.372,0.0,0.476
117.97,0.0,1.0,-8.418,4.0,247160.0,0.731,0.0586,0.0533,0.14,0.445,1.96e-05,0.106
147.997,5.0,0.0,-5.68,4.0,212120.0,0.662,0.312,0.121,0.179,0.714,0.0,0.464
136.041,6.0,1.0,-7.05,4.0,201661.0,0.752,0.297,0.0705,0.0936,0.488,9.11e-06,0.533
139.048,10.0,1.0,-7.45,3.0,285120.0,0.423,0.312,0.0267,0.11,0.407,0.000961,0.161
99.999,2.0,1.0,-6.763,4.0,221520.0,0.646,0.0243,0.031,0.0888,0.644,0.0,0.251
109.891,1.0,1.0,-5.679,4.0,182161.0,0.501,0.751,0.0319,0.105,0.405,0.0,0.446
130.01,9.0,0.0,-5.992,4.0,118173.0,0.716,0.262,0.0501,0.11,0.628,0.00659,0.602
119.997,10.0,0.0,-7.328,4.0,199593.0,0.731,0.223,0.0399,0.129,0.58,0.0,0.319
80.482,6.0,1.0,-4.903,4.0,156188.0,0.702,0.686,0.326,0.145,0.616,0.0,0.507
84.094,0.0,1.0,-6.444,4.0,172724.0,0.418,0.588,0.0414,0.11,0.42,6.39e-05,0.184
126.684,11.0,1.0,-6.319,4.0,196373.0,0.553,0.697,0.0362,0.0813,0.586,0.0,0.443
75.023,8.0,1.0,-4.88,4.0,166606.0,0.74,0.258,0.145,0.123,0.613,0.00372,0.473
176.947,6.0,0.0,-8.915,4.0,175467.0,0.407,0.656,0.174,0.0981,0.416,0.0,0.246
91.97,9.0,1.0,-7.621,4.0,197437.0,0.752,0.535,0.253,0.104,0.505,2.55e-06,0.419
90.246,0.0,1.0,-4.188,4.0,217603.0,0.617,0.0584,0.0828,0.0933,0.567,0.0,0.505
89.938,3.0,1.0,-3.015,4.0,177507.0,0.505,0.19,0.0321,0.269,0.71,0.00025,0.428
83.903,6.0,0.0,-7.23,4.0,239836.0,0.511,0.349,0.2,0.34,0.566,0.0,0.218
121.24,0.0,1.0,-6.095,5.0,123925.0,0.843,0.444,0.14,0.101,0.6,0.0,0.585
141.971,4.0,1.0,-3.093,4.0,180823.0,0.52,0.256,0.0853,0.17,0.761,4.96e-06,0.286
113.003,0.0,0.0,-7.063,4.0,242253.0,0.585,0.0671,0.0515,0.135,0.564,0.0,0.137
89.087,0.0,1.0,-8.964,3.0,198371.0,0.449,0.524,0.0791,0.303,0.465,1.02e-06,0.543
119.812,10.0,1.0,-8.624,4.0,201084.0,0.572,0.587,0.0427,0.102,0.406,4.48e-06,0.265
136.161,7.0,1.0,-14.104,4.0,190013.0,0.542,0.983,0.0316,0.156,0.131,0.00544,0.319
159.877,3.0,1.0,-7.036,3.0,183938.0,0.485,0.62,0.0617,0.114,0.484,0.0,0.282
126.123,0.0,1.0,-9.723,4.0,179173.0,0.576,0.793,0.0355,0.151,0.406,0.00276,0.129
144.727,8.0,0.0,-9.227,4.0,187293.0,0.56,0.544,0.0276,0.151,0.41,0.0,0.28
129.982,0.0,1.0,-4.639,4.0,247467.0,0.642,0.766,0.0287,0.0977,0.67,0.0,0.703
108.076,9.0,1.0,-5.979,4.0,271720.0,0.632,0.624,0.028,0.0904,0.494,0.0,0.522
127.962,1.0,1.0,-8.87,4.0,264933.0,0.618,0.341,0.0333,0.0691,0.41,0.0,0.191
133.066,6.0,0.0,-6.987,4.0,226333.0,0.718,0.289,0.0493,0.0723,0.485,0.0,0.744
90.987,2.0,1.0,-7.143,4.0,272067.0,0.751,0.312,0.0294,0.0928,0.562,0.0,0.666
151.001,11.0,1.0,-9.395,4.0,243494.0,0.693,0.565,0.0442,0.0928,0.43,0.0,0.731
137.925,2.0,1.0,-5.104,4.0,296333.0,0.734,0.462,0.0553,0.146,0.735,0.0,0.577
129.954,0.0,1.0,-7.372,4.0,245427.0,0.728,0.704,0.0354,0.0688,0.567,0.0,0.358
124.99,4.0,1.0,-2.494,4.0,199987.0,0.726,0.009,0.0737,0.0596,0.787,0.0,0.888
102.981,1.0,1.0,-4.424,4.0,214440.0,0.544,0.043,0.026,0.0804,0.739,0.0,0.447
122.014,1.0,0.0,-4.972,4.0,257387.0,0.663,0.0654,0.0385,0.117,0.705,0.0,0.477
118.008,8.0,1.0,-6.12,4.0,208107.0,0.593,0.363,0.0339,0.102,0.74,2.22e-05,0.502
96.923,5.0,1.0,-8.905,4.0,156850.0,0.82,0.782,0.0354,0.092,0.321,0.0,0.767
125.045,9.0,1.0,-6.496,4.0,304600.0,0.524,0.137,0.0303,0.0845,0.668,0.0,0.721
176.105,8.0,1.0,-4.042,4.0,253960.0,0.428,0.0371,0.0975,0.316,0.904,0.0,0.623
202.017,6.0,1.0,-6.119,4.0,240027.0,0.549,0.472,0.0374,0.0978,0.521,1.96e-06,0.771
94.037,0.0,1.0,-5.751,4.0,184086.0,0.796,0.593,0.128,0.104,0.73,0.0,0.379
180.022,7.0,1.0,-5.108,4.0,227333.0,0.463,0.0078,0.0344,0.113,0.742,4.97e-06,0.78
122.984,7.0,0.0,-6.672,4.0,230960.0,0.701,0.146,0.0925,0.206,0.7,0.0,0.592
110.026,7.0,0.0,-5.962,4.0,226640.0,0.711,0.0311,0.0385,0.101,0.668,9.51e-06,0.318
136.205,0.0,1.0,-12.902,4.0,316333.0,0.31,0.0169,0.0324,0.365,0.423,1.35e-05,0.457
140.075,0.0,1.0,-6.432,4.0,198573.0,0.78,0.305,0.0491,0.275,0.507,0.0,0.907
129.964,0.0,1.0,-6.856,4.0,259800.0,0.786,0.461,0.0314,0.189,0.734,0.0,0.673
90.083,9.0,1.0,-8.155,4.0,206732.0,0.554,0.537,0.0336,0.182,0.601,4.44e-05,0.371
106.986,1.0,1.0,-6.122,4.0,228400.0,0.698,0.27,0.0266,0.098,0.696,0.0,0.608
120.008,9.0,0.0,-4.771,4.0,218258.0,0.598,0.0459,0.0315,0.12,0.788,0.0,0.712
94.994,9.0,1.0,-4.416,4.0,210316.0,0.785,0.748,0.0394,0.104,0.718,1.65e-05,0.607
177.947,5.0,1.0,-4.728,4.0,203521.0,0.492,0.00382,0.047,0.422,0.763,0.0,0.262
139.001,2.0,1.0,-8.255,4.0,282084.0,0.548,0.16,0.0303,0.336,0.66,0.0,0.583
100.026,0.0,1.0,-8.749,4.0,174160.0,0.645,0.217,0.0365,0.286,0.604,0.0,0.71
103.976,0.0,1.0,-5.746,4.0,224653.0,0.747,0.0208,0.0453,0.29,0.937,0.0,0.739
93.008,7.0,1.0,-3.828,4.0,219480.0,0.653,0.121,0.0894,0.365,0.794,0.0,0.645
110.006,3.0,1.0,-11.542,4.0,292500.0,0.55,0.45,0.0273,0.697,0.445,0.00239,0.191
117.982,7.0,1.0,-6.947,4.0,243521.0,0.865,0.282,0.0561,0.094,0.484,0.0,0.93
135.911,4.0,1.0,-10.098,3.0,203360.0,0.68,0.688,0.0305,0.168,0.344,1.06e-06,0.415
81.052,5.0,1.0,-6.716,4.0,189387.0,0.659,0.821,0.0266,0.0822,0.371,0.0,0.558
108.051,5.0,1.0,-7.153,4.0,106387.0,0.737,0.769,0.0287,0.171,0.376,0.0,0.544
131.976,4.0,1.0,-5.798,4.0,192079.0,0.767,0.036,0.0325,0.0915,0.859,0.0,0.966
112.034,8.0,1.0,-7.471,4.0,208010.0,0.633,0.642,0.0261,0.119,0.423,0.0,0.296
105.078,2.0,1.0,-4.247,4.0,157165.0,0.786,0.0729,0.0523,0.179,0.854,1.63e-06,0.687
127.075,5.0,0.0,-5.324,4.0,232947.0,0.608,0.0991,0.0554,0.262,0.86,0.0,0.437
124.517,7.0,1.0,-13.729,4.0,281923.0,0.577,0.697,0.0514,0.138,0.142,0.0,0.379
160.03,5.0,1.0,-6.069,4.0,280347.0,0.589,0.373,0.0394,0.0979,0.649,0.0,0.781
137.198,1.0,1.0,-8.601,4.0,163948.0,0.756,0.497,0.0515,0.0633,0.473,0.0,0.729
140.059,2.0,0.0,-5.7,4.0,219758.0,0.582,0.00421,0.0454,0.121,0.698,0.0,0.438
123.002,1.0,1.0,-3.399,4.0,225320.0,0.748,0.0473,0.034,0.0559,0.744,1.17e-05,0.536
83.72,1.0,0.0,-10.958,4.0,163387.0,0.571,0.649,0.0499,0.178,0.307,0.0,0.108
89.164,2.0,1.0,-5.138,4.0,228200.0,0.717,0.214,0.109,0.103,0.794,0.0,0.854
122.979,3.0,1.0,-8.773,4.0,172346.0,0.857,0.429,0.0427,0.108,0.661,1.15e-06,0.936
93.99,5.0,1.0,-5.434,4.0,217660.0,0.641,0.176,0.0288,0.162,0.8,0.0,0.81
123.997,10.0,0.0,-3.99,4.0,261493.0,0.664,0.0179,0.0389,0.123,0.929,0.0,0.717
124.09,7.0,0.0,-4.093,4.0,277800.0,0.528,0.0294,0.0916,0.0273,0.887,9.57e-06,0.462
177.064,1.0,0.0,-4.917,4.0,203227.0,0.574,0.169,0.0598,0.0861,0.903,0.0,0.75
128.054,0.0,1.0,-4.715,4.0,286093.0,0.715,0.013,0.0482,0.0695,0.808,3.05e-05,0.76
133.998,6.0,0.0,-3.947,4.0,214533.0,0.803,0.0985,0.159,0.798,0.874,0.0,0.774
175.024,0.0,1.0,-2.117,4.0,173827.0,0.479,0.0124,0.205,0.334,0.978,7.45e-05,0.352
144.935,6.0,0.0,-4.539,4.0,341213.0,0.31,0.0679,0.0733,0.809,0.916,0.0,0.338
95.015,2.0,1.0,-6.442,4.0,191896.0,0.788,0.554,0.0337,0.0867,0.648,0.0,0.67
114.957,3.0,1.0,-11.43,4.0,208968.0,0.621,0.858,0.0285,0.101,0.238,0.0,0.399
92.904,2.0,1.0,-5.474,4.0,285080.0,0.602,0.194,0.0423,0.152,0.661,0.0,0.503
135.919,4.0,1.0,-10.032,3.0,203376.0,0.677,0.695,0.0293,0.161,0.342,0.0,0.442
108.026,3.0,1.0,-10.179,4.0,199680.0,0.777,0.526,0.0333,0.13,0.35,0.0,0.516
75.026,2.0,1.0,-3.644,4.0,219813.0,0.49,0.00636,0.0472,0.236,0.924,0.0,0.696
151.979,5.0,0.0,-5.322,4.0,271569.0,0.45,0.00403,0.0611,0.359,0.876,1.29e-06,0.632
133.981,10.0,0.0,-3.993,4.0,315052.0,0.268,0.038,0.0514,0.143,0.877,0.0,0.131
108.002,0.0,1.0,-3.226,4.0,233976.0,0.647,0.0564,0.0353,0.0484,0.871,0.0,0.708
111.01,11.0,1.0,-5.478,4.0,216803.0,0.623,0.663,0.046,0.103,0.643,0.000101,0.535
171.937,2.0,1.0,-6.543,4.0,299853.0,0.367,0.0847,0.0333,0.194,0.684,0.0,0.265
103.978,11.0,1.0,-11.971,4.0,206005.0,0.795,0.442,0.0524,0.132,0.49,3.4e-06,0.331
144.047,6.0,1.0,-5.691,4.0,255862.0,0.699,0.0555,0.0281,0.649,0.788,0.0,0.9
143.918,10.0,1.0,-5.453,4.0,239305.0,0.462,0.0121,0.0271,0.115,0.525,0.0,0.305
149.801,7.0,1.0,-5.567,3.0,325575.0,0.543,0.0328,0.0275,0.108,0.561,0.0,0.304
124.984,3.0,1.0,-4.515,4.0,234378.0,0.544,0.0517,0.0739,0.314,0.862,0.0,0.316
73.823,9.0,1.0,-6.372,4.0,242733.0,0.489,0.334,0.0917,0.0933,0.762,0.0,0.6
144.043,6.0,1.0,-6.075,4.0,245000.0,0.665,0.0173,0.0305,0.0944,0.553,0.0,0.697
